Station,Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset
1,2009-07-10,82,63,73.0,0.0,64,67.0,0.0,8.0,0 days 04:25:00.000000000,0 days 19:29:00.000000000
1,2009-07-11,85,63,74.0,1.0,59,65.0,0.0,9.0,0 days 04:26:00.000000000,0 days 19:28:00.000000000
1,2009-07-12,82,58,70.0,-3.0,51,60.0,0.0,5.0,0 days 04:27:00.000000000,0 days 19:28:00.000000000
1,2009-07-13,79,61,70.0,-3.0,46,57.0,0.0,5.0,0 days 04:28:00.000000000,0 days 19:27:00.000000000
1,2009-07-14,80,55,68.0,-5.0,51,59.0,0.0,3.0,0 days 04:28:00.000000000,0 days 19:27:00.000000000
1,2009-07-15,85,65,75.0,1.0,62,67.0,0.0,10.0,0 days 04:29:00.000000000,0 days 19:26:00.000000000
1,2009-07-16,80,64,72.0,-2.0,56,62.0,0.0,7.0,0 days 04:30:00.000000000,0 days 19:25:00.000000000
1,2009-07-17,70,57,64.0,-10.0,51,56.0,1.0,0.0,0 days 04:31:00.000000000,0 days 19:25:00.000000000
1,2009-07-18,72,57,65.0,-9.0,52,57.0,0.0,0.0,0 days 04:32:00.000000000,0 days 19:24:00.000000000
1,2009-07-19,71,57,64.0,-10.0,52,58.0,1.0,0.0,0 days 04:33:00.000000000,0 days 19:23:00.000000000
1,2009-07-20,76,55,66.0,-8.0,55,60.0,0.0,1.0,0 days 04:33:00.000000000,0 days 19:23:00.000000000
1,2009-07-21,80,58,69.0,-5.0,57,62.0,0.0,4.0,0 days 04:34:00.000000000,0 days 19:22:00.000000000
1,2009-07-22,78,63,71.0,-3.0,61,64.0,0.0,6.0,0 days 04:35:00.000000000,0 days 19:21:00.000000000
1,2009-07-23,82,62,72.0,-2.0,58,63.0,0.0,7.0,0 days 04:36:00.000000000,0 days 19:20:00.000000000
1,2009-07-24,83,61,72.0,-2.0,59,64.0,0.0,7.0,0 days 04:37:00.000000000,0 days 19:19:00.000000000
1,2009-07-25,81,66,74.0,0.0,58,64.0,0.0,9.0,0 days 04:38:00.000000000,0 days 19:18:00.000000000
1,2009-07-26,82,63,73.0,-1.0,58,64.0,0.0,8.0,0 days 04:39:00.000000000,0 days 19:18:00.000000000
1,2009-07-27,84,64,74.0,0.0,61,66.0,0.0,9.0,0 days 04:40:00.000000000,0 days 19:17:00.000000000
1,2009-07-28,84,66,75.0,1.0,60,66.0,0.0,10.0,0 days 04:41:00.000000000,0 days 19:16:00.000000000
1,2009-07-29,81,62,72.0,-2.0,51,59.0,0.0,7.0,0 days 04:42:00.000000000,0 days 19:15:00.000000000
1,2009-07-30,79,59,69.0,-5.0,57,62.0,0.0,4.0,0 days 04:43:00.000000000,0 days 19:14:00.000000000
1,2009-07-31,81,58,70.0,-4.0,54,61.0,0.0,5.0,0 days 04:44:00.000000000,0 days 19:13:00.000000000
1,2009-08-01,75,61,68.0,-5.0,59,62.0,0.0,3.0,0 days 04:45:00.000000000,0 days 19:11:00.000000000
1,2009-08-02,78,57,68.0,-5.0,51,59.0,0.0,3.0,0 days 04:46:00.000000000,0 days 19:10:00.000000000
1,2009-08-03,84,67,76.0,3.0,60,66.0,0.0,11.0,0 days 04:47:00.000000000,0 days 19:09:00.000000000
1,2009-08-04,85,67,76.0,3.0,61,67.0,0.0,11.0,0 days 04:48:00.000000000,0 days 19:08:00.000000000
1,2009-08-05,79,61,70.0,-3.0,54,61.0,0.0,5.0,0 days 04:49:00.000000000,0 days 19:07:00.000000000
1,2009-08-06,82,60,71.0,-2.0,51,60.0,0.0,6.0,0 days 04:50:00.000000000,0 days 19:06:00.000000000
1,2009-08-07,74,64,69.0,-4.0,59,63.0,0.0,4.0,0 days 04:51:00.000000000,0 days 19:04:00.000000000
1,2009-08-08,89,68,79.0,6.0,70,73.0,0.0,14.0,0 days 04:52:00.000000000,0 days 19:03:00.000000000
1,2009-08-09,91,77,84.0,11.0,71,74.0,0.0,19.0,0 days 04:53:00.000000000,0 days 19:02:00.000000000
1,2009-08-10,85,70,78.0,5.0,65,69.0,0.0,13.0,0 days 04:54:00.000000000,0 days 19:00:00.000000000
1,2009-08-11,82,62,72.0,-1.0,61,66.0,0.0,7.0,0 days 04:55:00.000000000,0 days 18:59:00.000000000
1,2009-08-12,83,60,72.0,-1.0,55,62.0,0.0,7.0,0 days 04:56:00.000000000,0 days 18:58:00.000000000
1,2009-08-13,86,60,73.0,0.0,55,63.0,0.0,8.0,0 days 04:57:00.000000000,0 days 18:56:00.000000000
1,2009-08-14,88,63,76.0,4.0,59,66.0,0.0,11.0,0 days 04:58:00.000000000,0 days 18:55:00.000000000
1,2009-08-15,89,67,78.0,6.0,61,67.0,0.0,13.0,0 days 04:59:00.000000000,0 days 18:54:00.000000000
1,2009-08-16,88,70,79.0,7.0,67,70.0,0.0,14.0,0 days 05:00:00.000000000,0 days 18:52:00.000000000
1,2009-08-17,83,70,77.0,5.0,68,70.0,0.0,12.0,0 days 05:01:00.000000000,0 days 18:51:00.000000000
1,2009-08-18,83,65,74.0,2.0,59,65.0,0.0,9.0,0 days 05:02:00.000000000,0 days 18:49:00.000000000
1,2009-08-19,83,59,71.0,0.0,60,65.0,0.0,6.0,0 days 05:03:00.000000000,0 days 18:48:00.000000000
1,2009-08-20,78,64,71.0,0.0,61,65.0,0.0,6.0,0 days 05:04:00.000000000,0 days 18:46:00.000000000
1,2009-08-21,73,59,66.0,-5.0,58,61.0,0.0,1.0,0 days 05:05:00.000000000,0 days 18:45:00.000000000
1,2009-08-22,68,57,63.0,-8.0,52,56.0,2.0,0.0,0 days 05:06:00.000000000,0 days 18:43:00.000000000
1,2009-08-23,74,56,65.0,-6.0,53,58.0,0.0,0.0,0 days 05:08:00.000000000,0 days 18:42:00.000000000
1,2009-08-24,79,54,67.0,-4.0,56,61.0,0.0,2.0,0 days 05:09:00.000000000,0 days 18:40:00.000000000
1,2009-08-25,83,59,71.0,1.0,61,65.0,0.0,6.0,0 days 05:10:00.000000000,0 days 18:39:00.000000000
1,2009-08-26,73,62,68.0,-2.0,62,64.0,0.0,3.0,0 days 05:11:00.000000000,0 days 18:37:00.000000000
1,2009-08-27,67,61,64.0,-6.0,60,61.0,1.0,0.0,0 days 05:12:00.000000000,0 days 18:35:00.000000000
1,2009-08-28,68,60,64.0,-6.0,61,62.0,1.0,0.0,0 days 05:13:00.000000000,0 days 18:34:00.000000000
1,2009-08-29,69,56,63.0,-7.0,51,56.0,2.0,0.0,0 days 05:14:00.000000000,0 days 18:32:00.000000000
1,2009-08-30,66,51,59.0,-11.0,47,52.0,6.0,0.0,0 days 05:15:00.000000000,0 days 18:31:00.000000000
1,2009-08-31,68,49,59.0,-10.0,44,52.0,6.0,0.0,0 days 05:16:00.000000000,0 days 18:29:00.000000000
1,2009-09-01,72,47,60.0,-8.0,47,53.0,5.0,0.0,0 days 05:17:00.000000000,0 days 18:27:00.000000000
1,2009-09-02,73,50,62.0,-6.0,50,56.0,3.0,0.0,0 days 05:18:00.000000000,0 days 18:26:00.000000000
1,2009-09-03,75,56,66.0,-2.0,54,59.0,0.0,1.0,0 days 05:19:00.000000000,0 days 18:24:00.000000000
1,2009-09-04,75,54,65.0,-3.0,54,59.0,0.0,0.0,0 days 05:20:00.000000000,0 days 18:22:00.000000000
1,2009-09-05,78,54,66.0,-1.0,57,61.0,0.0,1.0,0 days 05:21:00.000000000,0 days 18:21:00.000000000
1,2009-09-06,77,61,69.0,2.0,59,63.0,0.0,4.0,0 days 05:22:00.000000000,0 days 18:19:00.000000000
1,2009-09-07,77,59,68.0,1.0,59,62.0,0.0,3.0,0 days 05:23:00.000000000,0 days 18:17:00.000000000
1,2009-09-08,78,60,69.0,3.0,60,63.0,0.0,4.0,0 days 05:24:00.000000000,0 days 18:15:00.000000000
1,2009-09-09,78,65,72.0,6.0,63,65.0,0.0,7.0,0 days 05:25:00.000000000,0 days 18:14:00.000000000
1,2009-09-10,81,64,73.0,7.0,62,65.0,0.0,8.0,0 days 05:26:00.000000000,0 days 18:12:00.000000000
1,2009-09-11,80,61,71.0,6.0,59,63.0,0.0,6.0,0 days 05:27:00.000000000,0 days 18:10:00.000000000
1,2009-09-12,79,58,69.0,4.0,60,63.0,0.0,4.0,0 days 05:28:00.000000000,0 days 18:09:00.000000000
1,2009-09-13,80,58,69.0,4.0,54,60.0,0.0,4.0,0 days 05:29:00.000000000,0 days 18:07:00.000000000
1,2009-09-14,84,58,71.0,7.0,55,61.0,0.0,6.0,0 days 05:30:00.000000000,0 days 18:05:00.000000000
1,2009-09-15,82,64,73.0,9.0,59,63.0,0.0,8.0,0 days 05:31:00.000000000,0 days 18:03:00.000000000
1,2009-09-16,71,59,65.0,1.0,54,59.0,0.0,0.0,0 days 05:32:00.000000000,0 days 18:00:00.000000000
1,2009-09-17,72,50,61.0,-3.0,52,56.0,4.0,0.0,0 days 05:33:00.000000000,0 days 17:58:00.000000000
1,2009-09-18,79,50,65.0,1.0,55,59.0,0.0,0.0,0 days 05:35:00.000000000,0 days 17:56:00.000000000
1,2009-09-19,76,55,66.0,3.0,55,59.0,0.0,1.0,0 days 05:36:00.000000000,0 days 17:55:00.000000000
1,2009-09-20,73,54,64.0,2.0,56,60.0,1.0,0.0,0 days 05:37:00.000000000,0 days 17:53:00.000000000
1,2009-09-21,67,60,64.0,2.0,59,61.0,1.0,0.0,0 days 05:38:00.000000000,0 days 17:51:00.000000000
1,2009-09-22,77,59,68.0,6.0,65,67.0,0.0,3.0,0 days 05:39:00.000000000,0 days 17:49:00.000000000
1,2009-09-23,76,62,69.0,8.0,62,64.0,0.0,4.0,0 days 05:40:00.000000000,0 days 17:48:00.000000000
1,2009-09-24,73,64,69.0,8.0,63,65.0,0.0,4.0,0 days 05:41:00.000000000,0 days 17:46:00.000000000
1,2009-09-25,70,60,65.0,4.0,57,60.0,0.0,0.0,0 days 05:42:00.000000000,0 days 17:44:00.000000000
1,2009-09-26,69,55,62.0,2.0,56,59.0,3.0,0.0,0 days 05:43:00.000000000,0 days 17:42:00.000000000
1,2009-09-27,74,50,62.0,2.0,53,57.0,3.0,0.0,0 days 05:44:00.000000000,0 days 17:41:00.000000000
1,2009-09-28,62,49,56.0,-3.0,42,49.0,9.0,0.0,0 days 05:45:00.000000000,0 days 17:39:00.000000000
1,2009-09-29,60,48,54.0,-5.0,42,48.0,11.0,0.0,0 days 05:46:00.000000000,0 days 17:37:00.000000000
1,2009-09-30,62,47,55.0,-4.0,40,47.0,10.0,0.0,0 days 05:47:00.000000000,0 days 17:35:00.000000000
1,2009-10-01,59,41,50.0,-8.0,46,49.0,15.0,0.0,0 days 05:48:00.000000000,0 days 17:34:00.000000000
1,2009-10-02,56,47,52.0,-6.0,46,48.0,13.0,0.0,0 days 05:49:00.000000000,0 days 17:32:00.000000000
1,2009-10-03,57,47,52.0,-5.0,47,49.0,13.0,0.0,0 days 05:50:00.000000000,0 days 17:30:00.000000000
1,2009-10-04,60,45,53.0,-4.0,43,47.0,12.0,0.0,0 days 05:52:00.000000000,0 days 17:29:00.000000000
1,2009-10-05,62,43,53.0,-4.0,42,47.0,12.0,0.0,0 days 05:53:00.000000000,0 days 17:27:00.000000000
1,2009-10-06,61,49,55.0,-1.0,47,51.0,10.0,0.0,0 days 05:54:00.000000000,0 days 17:25:00.000000000
1,2009-10-07,60,45,53.0,-3.0,39,46.0,12.0,0.0,0 days 05:55:00.000000000,0 days 17:24:00.000000000
1,2009-10-08,53,45,49.0,-7.0,46,48.0,16.0,0.0,0 days 05:56:00.000000000,0 days 17:22:00.000000000
1,2009-10-09,52,39,46.0,-9.0,43,45.0,19.0,0.0,0 days 05:57:00.000000000,0 days 17:20:00.000000000
1,2009-10-10,48,31,40.0,-15.0,30,35.0,25.0,0.0,0 days 05:58:00.000000000,0 days 17:19:00.000000000
1,2009-10-11,44,29,37.0,-17.0,22,32.0,28.0,0.0,0 days 05:59:00.000000000,0 days 17:17:00.000000000
1,2009-10-12,48,41,45.0,-9.0,36,41.0,20.0,0.0,0 days 06:00:00.000000000,0 days 17:15:00.000000000
1,2009-10-13,47,34,41.0,-12.0,32,38.0,24.0,0.0,0 days 06:02:00.000000000,0 days 17:14:00.000000000
1,2009-10-14,48,42,45.0,-8.0,36,41.0,20.0,0.0,0 days 06:03:00.000000000,0 days 17:12:00.000000000
1,2009-10-15,44,41,43.0,-10.0,38,40.0,22.0,0.0,0 days 06:04:00.000000000,0 days 17:11:00.000000000
1,2009-10-16,45,39,42.0,-10.0,36,39.0,23.0,0.0,0 days 06:05:00.000000000,0 days 17:09:00.000000000
1,2009-10-17,52,36,44.0,-8.0,33,39.0,21.0,0.0,0 days 06:06:00.000000000,0 days 17:07:00.000000000
1,2009-10-18,53,31,42.0,-9.0,33,39.0,23.0,0.0,0 days 06:07:00.000000000,0 days 17:06:00.000000000
1,2009-10-19,65,44,55.0,4.0,41,47.0,10.0,0.0,0 days 06:08:00.000000000,0 days 17:04:00.000000000
1,2009-10-20,62,48,55.0,5.0,48,52.0,10.0,0.0,0 days 06:10:00.000000000,0 days 17:03:00.000000000
1,2009-10-21,69,55,62.0,12.0,52,56.0,3.0,0.0,0 days 06:11:00.000000000,0 days 17:01:00.000000000
1,2009-10-22,58,48,53.0,3.0,48,50.0,12.0,0.0,0 days 06:12:00.000000000,0 days 17:00:00.000000000
1,2009-10-23,61,42,52.0,3.0,49,50.0,13.0,0.0,0 days 06:13:00.000000000,0 days 16:58:00.000000000
1,2009-10-24,50,38,44.0,-5.0,37,40.0,21.0,0.0,0 days 06:14:00.000000000,0 days 16:57:00.000000000
1,2009-10-25,62,44,53.0,5.0,45,49.0,12.0,0.0,0 days 06:16:00.000000000,0 days 16:56:00.000000000
1,2009-10-26,55,49,52.0,4.0,48,49.0,13.0,0.0,0 days 06:17:00.000000000,0 days 16:54:00.000000000
1,2009-10-27,51,45,48.0,0.0,45,47.0,17.0,0.0,0 days 06:18:00.000000000,0 days 16:53:00.000000000
1,2009-10-28,57,50,54.0,7.0,49,51.0,11.0,0.0,0 days 06:19:00.000000000,0 days 16:51:00.000000000
1,2009-10-29,60,47,54.0,7.0,50,52.0,11.0,0.0,0 days 06:20:00.000000000,0 days 16:50:00.000000000
1,2009-10-30,67,46,57.0,11.0,53,56.0,8.0,0.0,0 days 06:22:00.000000000,0 days 16:49:00.000000000
1,2009-10-31,46,35,41.0,-5.0,31,38.0,24.0,0.0,0 days 06:23:00.000000000,0 days 16:47:00.000000000
1,2010-05-01,70,58,64.0,11.0,53,58.0,1.0,0.0,0 days 04:48:00.000000000,0 days 18:49:00.000000000
1,2010-05-02,69,53,61.0,7.0,52,56.0,4.0,0.0,0 days 04:47:00.000000000,0 days 18:50:00.000000000
1,2010-05-03,72,50,61.0,7.0,45,53.0,4.0,0.0,0 days 04:46:00.000000000,0 days 18:51:00.000000000
1,2010-05-04,79,50,65.0,11.0,44,54.0,0.0,0.0,0 days 04:44:00.000000000,0 days 18:52:00.000000000
1,2010-05-05,72,56,64.0,9.0,37,51.0,1.0,0.0,0 days 04:43:00.000000000,0 days 18:53:00.000000000
1,2010-05-06,63,46,55.0,0.0,39,46.0,10.0,0.0,0 days 04:42:00.000000000,0 days 18:55:00.000000000
1,2010-05-07,59,45,52.0,-3.0,46,48.0,13.0,0.0,0 days 04:41:00.000000000,0 days 18:56:00.000000000
1,2010-05-08,50,42,46.0,-10.0,35,41.0,19.0,0.0,0 days 04:39:00.000000000,0 days 18:57:00.000000000
1,2010-05-09,58,38,48.0,-8.0,29,40.0,17.0,0.0,0 days 04:38:00.000000000,0 days 18:58:00.000000000
1,2010-05-10,58,41,50.0,-6.0,31,42.0,15.0,0.0,0 days 04:37:00.000000000,0 days 18:59:00.000000000
1,2010-05-11,52,44,48.0,-9.0,46,47.0,17.0,0.0,0 days 04:36:00.000000000,0 days 19:00:00.000000000
1,2010-05-12,51,44,48.0,-9.0,45,46.0,17.0,0.0,0 days 04:35:00.000000000,0 days 19:01:00.000000000
1,2010-05-13,73,48,61.0,3.0,53,55.0,4.0,0.0,0 days 04:34:00.000000000,0 days 19:02:00.000000000
1,2010-05-14,66,47,57.0,-1.0,44,50.0,8.0,0.0,0 days 04:33:00.000000000,0 days 19:03:00.000000000
1,2010-05-15,61,43,52.0,-6.0,42,48.0,13.0,0.0,0 days 04:32:00.000000000,0 days 19:04:00.000000000
1,2010-05-16,66,41,54.0,-5.0,43,49.0,11.0,0.0,0 days 04:31:00.000000000,0 days 19:05:00.000000000
1,2010-05-17,58,50,54.0,-5.0,42,48.0,11.0,0.0,0 days 04:30:00.000000000,0 days 19:06:00.000000000
1,2010-05-18,65,46,56.0,-4.0,40,48.0,9.0,0.0,0 days 04:29:00.000000000,0 days 19:07:00.000000000
1,2010-05-19,74,44,59.0,-1.0,39,51.0,6.0,0.0,0 days 04:28:00.000000000,0 days 19:08:00.000000000
1,2010-05-20,74,47,61.0,0.0,49,55.0,4.0,0.0,0 days 04:27:00.000000000,0 days 19:09:00.000000000
1,2010-05-21,73,56,65.0,4.0,58,60.0,0.0,0.0,0 days 04:26:00.000000000,0 days 19:10:00.000000000
1,2010-05-22,74,58,66.0,5.0,59,61.0,0.0,1.0,0 days 04:25:00.000000000,0 days 19:11:00.000000000
1,2010-05-23,89,62,76.0,15.0,66,69.0,0.0,11.0,0 days 04:25:00.000000000,0 days 19:12:00.000000000
1,2010-05-24,91,70,81.0,19.0,67,72.0,0.0,16.0,0 days 04:24:00.000000000,0 days 19:13:00.000000000
1,2010-05-25,88,69,79.0,17.0,62,68.0,0.0,14.0,0 days 04:23:00.000000000,0 days 19:14:00.000000000
1,2010-05-26,87,66,77.0,15.0,63,68.0,0.0,12.0,0 days 04:22:00.000000000,0 days 19:15:00.000000000
1,2010-05-27,77,61,69.0,7.0,50,59.0,0.0,4.0,0 days 04:22:00.000000000,0 days 19:16:00.000000000
1,2010-05-28,79,57,68.0,5.0,50,58.0,0.0,3.0,0 days 04:21:00.000000000,0 days 19:16:00.000000000
1,2010-05-29,86,59,73.0,9.0,57,63.0,0.0,8.0,0 days 04:21:00.000000000,0 days 19:17:00.000000000
1,2010-05-30,91,61,76.0,12.0,59,66.0,0.0,11.0,0 days 04:20:00.000000000,0 days 19:18:00.000000000
1,2010-05-31,81,66,74.0,10.0,64,67.0,0.0,9.0,0 days 04:20:00.000000000,0 days 19:19:00.000000000
1,2010-06-01,85,63,74.0,10.0,62,67.0,0.0,9.0,0 days 04:19:00.000000000,0 days 19:20:00.000000000
1,2010-06-02,77,57,67.0,3.0,61,64.0,0.0,2.0,0 days 04:19:00.000000000,0 days 19:20:00.000000000
1,2010-06-03,71,56,64.0,0.0,46,55.0,1.0,0.0,0 days 04:18:00.000000000,0 days 19:21:00.000000000
1,2010-06-04,83,57,70.0,6.0,60,65.0,0.0,5.0,0 days 04:18:00.000000000,0 days 19:22:00.000000000
1,2010-06-05,79,60,70.0,5.0,65,67.0,0.0,5.0,0 days 04:17:00.000000000,0 days 19:23:00.000000000
1,2010-06-06,76,55,66.0,0.0,55,59.0,0.0,1.0,0 days 04:17:00.000000000,0 days 19:23:00.000000000
1,2010-06-07,70,54,62.0,-4.0,49,55.0,3.0,0.0,0 days 04:17:00.000000000,0 days 19:24:00.000000000
1,2010-06-08,67,58,63.0,-3.0,57,59.0,2.0,0.0,0 days 04:17:00.000000000,0 days 19:25:00.000000000
1,2010-06-09,83,65,74.0,8.0,56,63.0,0.0,9.0,0 days 04:16:00.000000000,0 days 19:25:00.000000000
1,2010-06-10,77,58,68.0,1.0,54,60.0,0.0,3.0,0 days 04:16:00.000000000,0 days 19:26:00.000000000
1,2010-06-11,89,64,77.0,10.0,67,71.0,0.0,12.0,0 days 04:16:00.000000000,0 days 19:26:00.000000000
1,2010-06-12,77,62,70.0,2.0,63,65.0,0.0,5.0,0 days 04:16:00.000000000,0 days 19:27:00.000000000
1,2010-06-13,71,62,67.0,-1.0,62,64.0,0.0,2.0,0 days 04:16:00.000000000,0 days 19:27:00.000000000
1,2010-06-14,70,60,65.0,-3.0,61,62.0,0.0,0.0,0 days 04:16:00.000000000,0 days 19:28:00.000000000
1,2010-06-15,79,60,70.0,2.0,66,67.0,0.0,5.0,0 days 04:16:00.000000000,0 days 19:28:00.000000000
1,2010-06-16,82,63,73.0,4.0,61,65.0,0.0,8.0,0 days 04:16:00.000000000,0 days 19:29:00.000000000
1,2010-06-17,84,64,74.0,5.0,62,67.0,0.0,9.0,0 days 04:16:00.000000000,0 days 19:29:00.000000000
1,2010-06-18,90,67,79.0,9.0,66,69.0,0.0,14.0,0 days 04:16:00.000000000,0 days 19:29:00.000000000
1,2010-06-19,85,66,76.0,6.0,61,66.0,0.0,11.0,0 days 04:16:00.000000000,0 days 19:30:00.000000000
1,2010-06-20,81,64,73.0,3.0,61,65.0,0.0,8.0,0 days 04:16:00.000000000,0 days 19:30:00.000000000
1,2010-06-21,85,67,76.0,6.0,66,69.0,0.0,11.0,0 days 04:16:00.000000000,0 days 19:30:00.000000000
1,2010-06-22,85,69,77.0,7.0,68,71.0,0.0,12.0,0 days 04:17:00.000000000,0 days 19:31:00.000000000
1,2010-06-23,87,69,78.0,8.0,70,71.0,0.0,13.0,0 days 04:17:00.000000000,0 days 19:31:00.000000000
1,2010-06-24,84,65,75.0,4.0,60,65.0,0.0,10.0,0 days 04:17:00.000000000,0 days 19:31:00.000000000
1,2010-06-25,84,62,73.0,2.0,62,67.0,0.0,8.0,0 days 04:17:00.000000000,0 days 19:31:00.000000000
1,2010-06-26,87,69,78.0,7.0,66,70.0,0.0,13.0,0 days 04:18:00.000000000,0 days 19:31:00.000000000
1,2010-06-27,85,72,79.0,8.0,70,73.0,0.0,14.0,0 days 04:18:00.000000000,0 days 19:31:00.000000000
1,2010-06-28,82,63,73.0,2.0,59,65.0,0.0,8.0,0 days 04:19:00.000000000,0 days 19:31:00.000000000
1,2010-06-29,75,59,67.0,-4.0,53,59.0,0.0,2.0,0 days 04:19:00.000000000,0 days 19:31:00.000000000
1,2010-06-30,75,56,66.0,-6.0,50,57.0,0.0,1.0,0 days 04:19:00.000000000,0 days 19:31:00.000000000
1,2010-07-01,77,55,66.0,-6.0,48,57.0,0.0,1.0,0 days 04:20:00.000000000,0 days 19:31:00.000000000
1,2010-07-02,83,59,71.0,-1.0,53,61.0,0.0,6.0,0 days 04:20:00.000000000,0 days 19:31:00.000000000
1,2010-07-03,87,60,74.0,2.0,56,63.0,0.0,9.0,0 days 04:21:00.000000000,0 days 19:31:00.000000000
1,2010-07-04,91,68,80.0,8.0,66,71.0,0.0,15.0,0 days 04:22:00.000000000,0 days 19:30:00.000000000
1,2010-07-05,91,78,85.0,13.0,64,71.0,0.0,20.0,0 days 04:22:00.000000000,0 days 19:30:00.000000000
1,2010-07-06,90,73,82.0,10.0,69,73.0,0.0,17.0,0 days 04:23:00.000000000,0 days 19:30:00.000000000
1,2010-07-07,93,71,82.0,10.0,70,73.0,0.0,17.0,0 days 04:23:00.000000000,0 days 19:30:00.000000000
1,2010-07-08,88,73,81.0,8.0,70,73.0,0.0,16.0,0 days 04:24:00.000000000,0 days 19:29:00.000000000
1,2010-07-09,88,70,79.0,6.0,59,67.0,0.0,14.0,0 days 04:25:00.000000000,0 days 19:29:00.000000000
1,2010-07-10,89,69,79.0,6.0,61,68.0,0.0,14.0,0 days 04:25:00.000000000,0 days 19:29:00.000000000
1,2010-07-11,85,66,76.0,3.0,63,67.0,0.0,11.0,0 days 04:26:00.000000000,0 days 19:28:00.000000000
1,2010-07-12,84,65,75.0,2.0,65,68.0,0.0,10.0,0 days 04:27:00.000000000,0 days 19:28:00.000000000
1,2010-07-13,84,70,77.0,4.0,65,69.0,0.0,12.0,0 days 04:28:00.000000000,0 days 19:27:00.000000000
1,2010-07-14,90,70,80.0,7.0,71,74.0,0.0,15.0,0 days 04:28:00.000000000,0 days 19:27:00.000000000
1,2010-07-15,90,71,81.0,7.0,69,73.0,0.0,16.0,0 days 04:29:00.000000000,0 days 19:26:00.000000000
1,2010-07-16,90,67,79.0,5.0,62,68.0,0.0,14.0,0 days 04:30:00.000000000,0 days 19:25:00.000000000
1,2010-07-17,93,71,82.0,8.0,63,70.0,0.0,17.0,0 days 04:31:00.000000000,0 days 19:25:00.000000000
1,2010-07-18,92,72,82.0,8.0,69,73.0,0.0,17.0,0 days 04:32:00.000000000,0 days 19:24:00.000000000
1,2010-07-19,84,69,77.0,3.0,66,70.0,0.0,12.0,0 days 04:33:00.000000000,0 days 19:23:00.000000000
1,2010-07-20,86,68,77.0,3.0,68,70.0,0.0,12.0,0 days 04:33:00.000000000,0 days 19:23:00.000000000
1,2010-07-21,91,72,82.0,8.0,65,70.0,0.0,17.0,0 days 04:34:00.000000000,0 days 19:22:00.000000000
1,2010-07-22,90,69,80.0,6.0,71,74.0,0.0,15.0,0 days 04:35:00.000000000,0 days 19:21:00.000000000
1,2010-07-23,94,70,82.0,8.0,71,74.0,0.0,17.0,0 days 04:36:00.000000000,0 days 19:20:00.000000000
1,2010-07-24,87,69,78.0,4.0,71,73.0,0.0,13.0,0 days 04:37:00.000000000,0 days 19:19:00.000000000
1,2010-07-25,81,66,74.0,0.0,59,65.0,0.0,9.0,0 days 04:38:00.000000000,0 days 19:18:00.000000000
1,2010-07-26,84,61,73.0,-1.0,62,67.0,0.0,8.0,0 days 04:39:00.000000000,0 days 19:18:00.000000000
1,2010-07-27,88,68,78.0,4.0,67,71.0,0.0,13.0,0 days 04:40:00.000000000,0 days 19:17:00.000000000
1,2010-07-28,88,73,81.0,7.0,71,74.0,0.0,16.0,0 days 04:41:00.000000000,0 days 19:16:00.000000000
1,2010-07-29,82,67,75.0,1.0,58,65.0,0.0,10.0,0 days 04:42:00.000000000,0 days 19:15:00.000000000
1,2010-07-30,80,69,75.0,1.0,60,65.0,0.0,10.0,0 days 04:43:00.000000000,0 days 19:14:00.000000000
1,2010-07-31,80,65,73.0,-1.0,64,67.0,0.0,8.0,0 days 04:44:00.000000000,0 days 19:13:00.000000000
1,2010-08-01,86,65,76.0,3.0,65,68.0,0.0,11.0,0 days 04:45:00.000000000,0 days 19:11:00.000000000
1,2010-08-02,84,67,76.0,3.0,67,70.0,0.0,11.0,0 days 04:46:00.000000000,0 days 19:10:00.000000000
1,2010-08-03,86,66,76.0,3.0,71,73.0,0.0,11.0,0 days 04:47:00.000000000,0 days 19:09:00.000000000
1,2010-08-04,83,71,77.0,4.0,72,73.0,0.0,12.0,0 days 04:48:00.000000000,0 days 19:08:00.000000000
1,2010-08-05,83,68,76.0,3.0,62,67.0,0.0,11.0,0 days 04:49:00.000000000,0 days 19:07:00.000000000
1,2010-08-06,82,64,73.0,0.0,59,64.0,0.0,8.0,0 days 04:50:00.000000000,0 days 19:06:00.000000000
1,2010-08-07,83,62,73.0,0.0,64,68.0,0.0,8.0,0 days 04:51:00.000000000,0 days 19:04:00.000000000
1,2010-08-08,87,69,78.0,5.0,67,70.0,0.0,13.0,0 days 04:52:00.000000000,0 days 19:03:00.000000000
1,2010-08-09,88,72,80.0,7.0,71,74.0,0.0,15.0,0 days 04:53:00.000000000,0 days 19:02:00.000000000
1,2010-08-10,89,75,82.0,9.0,71,74.0,0.0,17.0,0 days 04:54:00.000000000,0 days 19:00:00.000000000
1,2010-08-11,90,75,83.0,10.0,70,74.0,0.0,18.0,0 days 04:55:00.000000000,0 days 18:59:00.000000000
1,2010-08-12,92,74,83.0,10.0,70,74.0,0.0,18.0,0 days 04:56:00.000000000,0 days 18:58:00.000000000
1,2010-08-13,92,73,83.0,10.0,70,74.0,0.0,18.0,0 days 04:57:00.000000000,0 days 18:56:00.000000000
1,2010-08-14,88,72,80.0,8.0,69,73.0,0.0,15.0,0 days 04:58:00.000000000,0 days 18:55:00.000000000
